user_id,tenure_months,rides_per_month,food_orders_per_month,quik_orders_per_month,pay_txns_per_month,verticals_active,careem_plus,promo_share,days_since_last_activity,captain_cancellations_90d,avg_wait_time_min,surge_exposure_share,refund_delays_90d,delivery_delays_90d,failed_payments_90d,support_tickets_90d,monthly_spend_aed,churned
u_003658,26.4,7.9,0.0,0.0,0.0,1,0,0.72,2.0,2,2.8,0.15,0,0,0,1,180.0,0
u_003659,17.5,9.5,4.5,0.0,0.0,2,1,0.64,1.0,1,11.4,0.02,0,1,0,1,393.0,0
u_003660,2.7,0.0,2.7,0.0,0.0,1,0,0.31,15.0,0,0.0,0.0,0,0,0,0,110.0,1
u_003661,12.9,12.0,7.0,0.0,0.0,2,1,0.46,3.0,5,6.3,0.07,0,1,0,0,547.0,0
u_003662,25.6,2.4,0.0,0.0,0.0,1,0,0.16,33.0,0,3.0,0.3,0,0,0,1,76.0,1
u_003663,15.5,4.1,6.1,0.3,0.0,2,0,0.07,21.0,0,6.8,0.12,0,0,0,0,348.0,0
u_003664,17.5,3.5,0.0,0.0,2.4,2,0,0.07,5.0,2,6.4,0.13,0,0,0,0,115.0,1
u_003665,7.0,19.9,8.2,0.0,1.5,3,0,0.46,2.0,0,5.0,0.09,0,0,0,0,763.0,0
u_003666,12.7,1.8,1.4,0.0,3.3,3,1,0.06,3.0,0,5.1,0.23,0,1,0,0,136.0,0
u_003667,26.5,17.1,6.1,0.0,0.0,2,0,0.06,1.0,1,7.5,0.23,0,0,0,0,624.0,0
u_003668,12.3,14.0,2.1,0.0,0.0,2,0,0.43,2.0,1,15.2,0.22,0,0,0,0,400.0,1
u_003669,37.0,1.1,1.1,1.5,0.0,3,0,0.19,7.0,0,12.4,0.41,1,0,0,0,117.0,1
u_003670,17.8,0.0,2.7,0.1,8.3,2,0,0.14,1.0,0,0.0,0.0,0,0,0,1,167.0,0
u_003671,23.2,2.4,0.0,0.0,0.0,1,0,0.43,2.0,0,3.2,0.07,0,0,0,0,68.0,0
u_003672,26.1,0.0,0.0,0.0,3.4,1,0,0.21,7.0,0,0.0,0.0,1,0,0,1,59.0,0
u_003673,25.4,12.0,0.0,0.0,4.5,2,1,0.52,2.0,0,3.4,0.1,0,0,0,0,319.0,0
u_003674,8.2,2.4,0.6,2.8,0.0,3,0,0.25,13.0,1,5.0,0.41,0,0,0,1,169.0,0
u_003675,9.4,0.0,0.0,0.0,0.0,0,0,0.33,54.0,0,0.0,0.0,0,0,0,0,1.0,1
u_003676,2.7,8.0,5.8,0.0,0.0,2,0,0.27,2.0,0,8.8,0.65,0,0,0,0,414.0,0
u_003677,13.8,5.1,2.5,0.0,2.7,3,0,0.36,10.0,2,3.0,0.12,0,2,0,0,224.0,0
u_003678,8.8,1.0,1.9,0.0,12.7,3,0,0.17,4.0,0,3.1,0.52,0,0,0,0,185.0,0
u_003679,12.0,7.1,0.0,5.4,11.1,3,0,0.23,1.0,0,7.3,0.35,0,0,1,0,407.0,0
u_003680,14.9,4.7,9.1,0.0,0.0,2,1,0.17,12.0,2,8.4,0.28,0,0,1,0,478.0,0
u_003681,19.4,1.4,2.4,1.5,1.5,4,0,0.24,9.0,0,27.4,0.08,0,0,1,0,180.0,0
u_003682,15.7,2.8,12.6,0.0,3.4,3,0,0.4,1.0,1,10.2,0.11,0,1,1,3,574.0,0
u_003683,15.5,16.3,7.4,0.0,0.0,2,0,0.16,3.0,0,8.9,0.06,0,0,0,0,663.0,0
u_003684,21.9,1.7,2.0,0.0,0.0,2,0,0.6,7.0,1,7.4,0.16,1,0,0,0,124.0,1
u_003685,17.0,0.9,0.0,0.0,13.5,2,0,0.53,5.0,0,1.0,0.32,0,0,0,0,104.0,0
u_003686,30.6,3.6,0.0,0.0,1.1,2,0,0.02,11.0,0,6.1,0.31,0,0,0,0,106.0,0
u_003687,17.0,5.4,0.9,0.0,0.0,2,0,0.6,5.0,1,5.1,0.02,0,0,0,0,186.0,0
u_003688,43.9,4.2,0.9,0.0,14.5,3,0,0.59,1.0,0,1.5,0.26,0,0,0,1,217.0,0
u_003689,7.9,4.7,2.1,0.0,6.3,3,0,0.17,5.0,0,7.4,0.1,0,0,1,0,229.0,0
u_003690,13.7,5.7,2.0,0.0,11.1,3,0,0.3,4.0,2,5.7,0.25,0,0,0,0,285.0,0
u_003691,10.6,2.8,10.9,0.0,18.8,3,1,0.25,4.0,0,1.0,0.39,0,0,1,0,596.0,0
u_003692,19.9,24.4,6.4,2.4,4.9,4,1,0.36,1.0,4,8.0,0.03,0,1,0,0,890.0,0
u_003693,7.9,5.0,6.6,0.0,11.7,3,0,0.49,4.0,0,4.7,0.09,0,1,0,0,435.0,0
u_003694,5.2,1.2,4.7,0.0,25.6,3,0,0.57,1.0,0,8.3,0.26,0,0,0,1,378.0,0
u_003695,9.1,4.3,0.0,1.7,1.1,3,0,0.19,2.0,0,2.4,0.24,0,0,0,0,165.0,0
u_003696,5.6,8.1,0.0,0.0,0.0,1,0,0.47,1.0,3,5.6,0.09,0,0,0,1,191.0,1
u_003697,15.0,9.0,4.3,2.7,0.0,3,0,0.49,6.0,0,19.0,0.25,0,0,0,0,459.0,0
u_003698,19.4,7.1,1.1,0.0,4.6,3,0,0.72,11.0,0,9.7,0.1,0,1,0,2,246.0,0
u_003699,4.6,0.0,0.0,0.0,3.6,1,0,0.26,14.0,0,0.0,0.0,0,0,0,0,27.0,0
u_003700,13.1,1.8,5.9,0.0,0.0,2,0,0.49,24.0,0,7.9,0.09,0,1,0,0,270.0,0
u_003701,33.3,6.2,0.0,1.0,3.0,3,0,0.65,7.0,0,5.8,0.47,0,0,1,0,189.0,0
u_003702,39.5,0.0,0.0,0.0,0.0,0,0,0.07,30.0,0,0.0,0.0,0,0,0,0,31.0,1
u_003703,27.9,2.3,0.0,0.0,1.7,2,0,0.08,33.0,0,5.8,0.12,1,0,0,0,74.0,1
u_003704,1.7,5.0,1.0,0.0,0.0,2,0,0.11,6.0,0,4.1,0.1,0,0,0,0,162.0,0
u_003705,18.2,9.4,5.8,0.0,1.5,3,0,0.14,2.0,0,5.2,0.17,0,0,0,0,444.0,1
u_003706,35.8,0.8,7.2,0.0,6.0,3,0,0.1,6.0,0,16.1,0.13,0,1,0,0,336.0,0
u_003707,12.1,1.7,1.1,0.0,5.8,3,0,0.1,2.0,1,12.3,0.29,0,0,0,0,145.0,0
u_003708,6.5,8.4,0.0,1.8,1.0,3,0,0.09,11.0,2,5.6,0.37,0,0,0,0,246.0,0
u_003709,34.1,0.0,0.0,0.0,6.4,1,0,0.5,25.0,0,0.0,0.0,0,0,0,1,40.0,0
u_003710,37.3,11.5,0.0,2.2,0.0,2,0,0.38,1.0,0,3.6,0.17,0,0,1,0,335.0,0
u_003711,16.9,3.7,0.4,0.0,14.8,2,1,0.23,4.0,0,2.7,0.03,0,0,0,0,194.0,0
u_003712,6.5,7.0,0.0,0.0,17.9,2,0,0.21,1.0,1,6.1,0.37,0,0,0,0,284.0,0
u_003713,4.0,8.2,0.0,0.0,14.4,2,0,0.15,10.0,1,15.4,0.08,0,0,0,0,270.0,0
u_003714,21.3,4.5,1.1,0.0,0.0,2,0,0.1,2.0,0,5.9,0.13,0,0,0,0,179.0,1
u_003715,10.7,12.2,0.0,1.2,7.6,3,1,0.29,2.0,3,1.6,0.19,0,0,0,0,358.0,0
u_003716,16.2,5.2,0.0,1.2,0.0,2,0,0.57,15.0,0,13.6,0.23,0,0,0,1,173.0,0
u_003717,15.0,5.6,2.5,0.0,0.0,2,0,0.58,9.0,3,4.1,0.15,0,0,0,1,237.0,1
u_003718,8.8,1.1,0.0,0.0,6.1,2,0,0.39,17.0,1,7.4,0.14,0,0,0,0,75.0,0
u_003719,3.8,16.7,0.0,0.0,0.0,1,0,0.02,1.0,4,9.2,0.08,0,0,0,0,406.0,0
u_003720,12.3,9.4,0.0,2.4,4.1,3,1,0.38,8.0,1,5.9,0.05,0,0,0,0,310.0,0
u_003721,18.7,0.0,6.2,4.8,4.5,3,1,0.32,7.0,0,0.0,0.0,0,1,0,1,421.0,0
u_003722,19.3,1.1,5.9,0.0,0.8,3,0,0.44,10.0,0,6.6,0.32,0,2,0,0,310.0,0
u_003723,10.2,3.2,0.0,0.0,0.0,1,0,0.07,4.0,0,8.8,0.28,2,0,1,0,75.0,0
u_003724,36.8,3.6,4.5,0.0,5.7,3,0,0.64,5.0,0,3.0,0.06,0,0,0,0,294.0,0
u_003725,7.1,0.0,7.1,0.0,0.0,1,0,0.16,3.0,0,0.0,0.0,0,1,0,0,277.0,0
u_003726,31.6,11.7,1.8,0.0,0.0,2,0,0.35,3.0,0,8.2,0.14,0,0,0,0,341.0,0
u_003727,18.3,12.1,4.5,0.0,0.0,2,0,0.66,1.0,2,7.9,0.14,0,0,0,1,449.0,0
u_003728,12.4,9.3,0.4,0.0,0.0,1,0,0.34,3.0,1,17.9,0.37,0,1,0,0,273.0,0
u_003729,23.2,0.4,5.8,0.0,5.9,2,1,0.13,11.0,0,0.0,0.0,0,1,0,0,269.0,0
u_003730,14.3,15.0,0.0,0.0,0.0,1,0,0.25,3.0,0,3.3,0.02,0,0,1,0,349.0,0
u_003731,5.2,10.3,2.9,1.0,10.7,4,0,0.52,1.0,1,2.9,0.16,0,1,0,0,440.0,1
u_003732,6.7,0.0,0.0,2.0,0.8,2,0,0.47,18.0,0,0.0,0.0,0,0,0,0,66.0,0
u_003733,13.7,0.0,0.0,0.0,0.0,0,0,0.25,32.0,0,0.0,0.0,0,0,1,0,10.0,0
u_003734,11.2,7.1,2.0,0.0,0.6,3,0,0.52,6.0,1,5.1,0.02,0,1,0,0,247.0,0
u_003735,31.1,0.9,3.3,0.0,12.6,3,0,0.48,8.0,0,5.8,0.06,0,0,0,1,251.0,0
u_003736,10.9,6.8,6.3,0.0,0.0,2,0,0.13,7.0,0,10.1,0.3,1,0,0,1,403.0,0
u_003737,10.4,9.9,0.0,0.6,0.0,2,0,0.14,5.0,0,2.1,0.26,0,0,0,0,261.0,0
u_003738,9.4,6.0,0.0,0.0,7.1,2,0,0.34,5.0,0,2.7,0.21,0,0,0,1,197.0,0
u_003739,8.7,3.7,0.0,2.9,0.0,2,0,0.23,14.0,0,8.3,0.2,0,1,0,0,191.0,1
u_003740,9.0,12.5,0.0,13.2,0.0,2,1,0.13,1.0,1,6.1,0.4,0,0,0,1,687.0,0
u_003741,5.9,22.2,2.9,0.0,1.4,3,0,0.23,5.0,1,2.4,0.32,0,1,0,0,621.0,0
u_003742,18.8,7.5,0.0,0.0,0.0,1,0,0.45,6.0,1,9.1,0.19,0,0,0,1,169.0,1
u_003743,15.2,9.7,0.0,0.0,0.0,1,1,0.48,2.0,1,9.8,0.08,0,0,1,0,228.0,0
u_003744,14.8,4.6,0.6,0.0,0.0,2,0,0.72,6.0,0,8.0,0.43,0,0,0,0,133.0,0
u_003745,4.3,3.1,0.0,0.0,0.0,1,0,0.57,21.0,1,6.5,0.17,0,0,0,0,91.0,1
u_003746,21.9,10.3,0.0,0.0,0.0,1,0,0.24,10.0,3,6.9,0.09,0,0,0,0,233.0,0
u_003747,23.4,18.5,7.2,0.0,0.0,2,0,0.32,8.0,0,6.9,0.14,0,0,1,0,697.0,0
u_003748,42.6,2.5,3.1,0.0,0.0,2,0,0.05,9.0,1,3.1,0.01,0,0,0,0,219.0,0
u_003749,22.5,1.6,0.0,0.0,0.0,1,1,0.46,21.0,0,4.8,0.24,0,0,2,0,45.0,1
u_003750,48.0,2.9,0.0,0.0,5.2,2,0,0.27,2.0,0,5.6,0.42,0,0,0,0,133.0,0
u_003751,10.0,2.3,7.4,0.0,19.8,3,1,0.21,1.0,1,9.8,0.11,0,0,0,0,455.0,0
u_003752,44.0,0.0,7.3,0.0,12.8,2,1,0.19,4.0,0,0.0,0.0,0,1,0,0,383.0,0
u_003753,23.0,0.0,2.3,0.0,0.0,1,0,0.14,24.0,0,0.0,0.0,0,1,0,0,113.0,0
u_003754,21.1,2.8,0.0,2.9,12.0,3,1,0.35,11.0,0,7.9,0.37,0,0,0,0,228.0,0
u_003755,14.5,5.8,0.0,0.0,0.0,1,0,0.0,9.0,2,6.6,0.03,0,0,0,0,147.0,0
u_003756,12.4,0.0,0.0,0.0,0.0,0,0,0.0,55.0,0,0.0,0.0,0,0,0,1,5.0,1
u_003757,10.6,4.4,9.6,0.0,9.1,3,0,0.17,1.0,2,10.0,0.16,0,1,0,1,525.0,0
u_003758,45.0,1.6,2.6,0.0,0.0,2,0,0.32,3.0,0,1.5,0.47,1,0,0,0,138.0,0
u_003759,14.2,3.8,5.6,0.0,0.0,2,1,0.45,5.0,1,5.3,0.25,0,0,0,0,303.0,0
u_003760,23.3,0.0,0.0,0.0,1.3,1,1,0.35,22.0,0,0.0,0.0,0,0,0,0,24.0,0
u_003761,26.7,12.4,8.1,0.0,0.0,2,1,0.02,3.0,0,4.4,0.22,2,1,0,0,596.0,0
u_003762,26.5,5.9,1.6,0.0,7.5,3,0,0.25,5.0,2,4.5,0.2,0,1,0,0,239.0,1
u_003763,18.9,0.0,4.5,0.0,8.9,2,1,0.55,16.0,0,0.0,0.0,0,0,0,0,248.0,0
u_003764,43.5,2.4,5.2,0.0,10.3,3,1,0.14,2.0,1,9.7,0.25,1,1,0,0,318.0,0
u_003765,22.1,3.3,0.0,1.3,11.0,3,0,0.32,10.0,0,9.5,0.05,0,1,1,0,202.0,0
u_003766,10.4,0.0,1.7,0.0,8.1,2,0,0.1,7.0,0,0.0,0.0,0,0,1,0,135.0,0
u_003767,12.8,18.4,0.0,0.0,0.0,1,0,0.22,5.0,1,1.0,0.21,0,0,0,1,412.0,1
u_003768,4.5,5.0,2.7,0.0,0.0,2,0,0.5,4.0,0,11.2,0.05,0,0,0,0,224.0,0
u_003769,20.3,0.0,0.7,0.0,1.3,2,1,0.12,16.0,0,0.0,0.0,0,0,0,0,58.0,0
u_003770,24.6,3.6,0.0,0.5,4.2,2,0,0.29,10.0,0,4.7,0.29,1,0,0,0,128.0,0
u_003771,26.0,5.2,12.0,0.0,17.9,3,0,0.49,7.0,2,2.0,0.09,0,0,0,1,709.0,0
u_003772,23.0,11.7,3.0,0.0,0.0,2,0,0.07,4.0,2,10.8,0.15,0,1,0,0,383.0,0
u_003773,14.5,0.0,1.6,0.0,3.7,2,0,0.43,13.0,0,0.0,0.0,0,0,0,0,134.0,1
u_003774,16.5,0.0,0.0,0.0,0.0,0,0,0.11,6.0,0,0.0,0.0,0,0,0,1,40.0,0
u_003775,16.6,6.8,0.0,0.0,1.3,2,1,0.49,12.0,0,3.5,0.39,0,0,0,1,160.0,0
u_003776,31.2,7.2,4.5,0.0,0.0,2,1,0.3,1.0,2,4.9,0.14,0,0,0,0,356.0,0
u_003777,3.0,8.2,0.0,0.0,0.0,1,1,0.2,8.0,1,2.6,0.26,0,0,0,1,199.0,0
u_003778,11.8,2.5,4.6,5.9,0.0,3,1,0.27,5.0,0,2.1,0.31,0,1,0,1,429.0,0
u_003779,7.5,1.3,0.0,0.0,0.0,1,0,0.71,10.0,0,3.0,0.06,0,0,0,1,38.0,0
u_003780,54.7,14.8,0.0,0.0,0.0,1,0,0.3,4.0,2,6.2,0.08,0,0,0,0,338.0,0
u_003781,35.2,22.4,4.3,0.0,0.0,2,1,0.27,2.0,1,2.9,0.15,0,1,0,0,709.0,0
u_003782,12.1,8.0,0.0,0.0,0.0,1,0,0.05,7.0,2,4.4,0.21,0,0,0,0,204.0,0
u_003783,5.3,3.4,4.8,0.0,0.0,2,0,0.31,1.0,0,5.7,0.08,0,0,1,1,274.0,0
u_003784,6.7,13.1,0.3,7.3,10.4,3,1,0.1,3.0,1,6.0,0.25,0,0,1,0,596.0,0
u_003785,30.9,2.0,1.5,0.0,0.0,2,0,0.11,32.0,0,11.1,0.32,1,0,0,0,110.0,0
u_003786,4.4,2.2,0.0,5.7,0.0,2,0,0.23,5.0,0,8.8,0.03,0,0,0,0,253.0,0
u_003787,16.7,0.0,1.6,0.0,0.0,1,1,0.65,8.0,0,0.0,0.0,0,0,0,0,63.0,0
u_003788,27.8,0.0,1.0,0.6,0.0,2,0,0.41,1.0,0,0.0,0.0,0,0,0,1,62.0,0
u_003789,6.2,3.0,0.0,0.0,0.0,1,0,0.23,17.0,1,8.8,0.06,0,1,0,0,70.0,1
u_003790,16.6,2.4,0.0,0.0,0.9,2,1,0.43,25.0,1,5.1,0.16,0,0,0,0,79.0,0
u_003791,12.3,5.1,0.0,0.0,0.0,1,0,0.03,4.0,0,5.1,0.18,0,0,0,0,130.0,0
u_003792,11.1,1.8,0.6,6.2,0.0,3,0,0.55,3.0,1,1.7,0.06,0,1,1,0,266.0,0
u_003793,9.8,1.1,0.0,0.0,0.0,1,1,0.51,7.0,0,3.2,0.41,0,0,0,1,40.0,0
u_003794,29.3,1.1,3.3,6.6,11.5,4,1,0.15,5.0,0,4.1,0.27,0,1,0,0,425.0,0
u_003795,40.0,6.7,0.3,0.0,9.7,2,0,0.32,18.0,0,10.4,0.25,0,0,0,0,238.0,0
u_003796,13.7,4.8,3.2,0.0,2.1,3,0,0.53,5.0,0,3.8,0.06,0,0,0,0,260.0,0
u_003797,21.2,11.6,0.0,0.0,0.0,1,0,0.36,16.0,3,7.9,0.45,0,1,0,0,294.0,0
u_003798,16.9,15.6,3.1,0.0,0.0,2,0,0.17,3.0,0,12.1,0.07,0,1,0,0,472.0,0
u_003799,3.4,7.8,3.1,3.8,0.0,3,0,0.5,7.0,0,5.9,0.17,0,0,0,0,413.0,0
u_003800,13.3,1.8,2.7,3.6,0.0,3,0,0.41,6.0,0,3.4,0.4,0,0,0,0,279.0,0
u_003801,2.8,0.0,0.0,0.0,0.0,0,0,0.26,10.0,0,0.0,0.0,0,0,1,0,6.0,1
u_003802,11.5,3.7,0.0,3.4,7.4,3,1,0.12,6.0,0,20.0,0.26,0,0,0,0,240.0,0
u_003803,16.3,3.2,4.2,3.0,0.0,3,1,0.07,6.0,0,10.9,0.4,1,0,1,0,325.0,0
u_003804,26.3,1.9,0.0,0.0,2.3,2,1,0.25,18.0,0,4.2,0.31,0,0,0,1,82.0,0
u_003805,19.9,7.6,1.1,4.3,3.9,4,1,0.72,0.0,1,6.2,0.02,1,0,0,0,377.0,0
u_003806,29.7,8.0,0.3,0.0,6.1,2,0,0.39,9.0,2,4.2,0.19,0,1,1,0,228.0,1
u_003807,8.6,6.5,8.6,0.0,1.3,3,0,0.02,2.0,0,9.0,0.0,0,1,0,0,487.0,0
u_003808,36.8,21.8,2.4,0.0,0.0,2,0,0.63,3.0,0,16.4,0.23,0,0,0,3,579.0,0
u_003809,40.0,0.0,0.0,0.0,0.0,0,0,0.07,13.0,0,0.0,0.0,1,0,0,0,21.0,0
u_003810,2.7,3.9,0.0,0.0,0.0,1,0,0.08,3.0,0,9.2,0.36,0,0,1,1,107.0,0
u_003811,4.1,5.0,2.0,0.0,7.7,3,0,0.17,4.0,1,5.1,0.31,0,0,0,0,242.0,0
u_003812,16.0,3.4,0.0,0.0,6.0,2,0,0.22,3.0,0,2.5,0.1,0,0,0,0,129.0,0
u_003813,10.9,3.0,0.0,1.2,4.0,3,0,0.8,3.0,0,7.4,0.02,0,0,0,2,147.0,0
u_003814,12.2,9.1,4.5,0.4,0.0,2,0,0.28,2.0,1,11.2,0.07,0,0,0,0,398.0,0
u_003815,19.8,0.0,0.0,0.0,0.0,0,0,0.21,14.0,0,0.0,0.0,0,0,0,0,18.0,1
u_003816,30.5,2.1,0.0,0.0,0.0,1,0,0.62,38.0,1,9.7,0.13,0,0,0,0,49.0,0
u_003817,8.2,8.0,0.0,0.7,0.3,2,1,0.02,1.0,3,1.0,0.29,1,0,0,0,239.0,0
u_003818,33.8,7.8,2.5,0.0,3.5,3,0,0.19,2.0,0,2.4,0.12,0,0,0,0,291.0,0
u_003819,9.6,1.0,1.4,0.0,0.0,2,0,0.31,16.0,1,23.8,0.09,0,0,0,1,120.0,0
u_003820,59.3,11.8,0.0,0.0,21.5,2,0,0.8,3.0,1,5.2,0.18,1,0,0,1,410.0,0
u_003821,37.0,19.2,0.0,2.4,0.0,2,0,0.08,3.0,1,5.5,0.13,1,0,0,0,510.0,0
u_003822,10.4,0.6,0.0,0.0,0.0,1,0,0.03,8.0,1,18.8,0.13,0,0,0,0,42.0,0
u_003823,5.4,9.2,0.0,0.0,0.0,1,0,0.04,5.0,0,9.4,0.57,0,0,0,0,207.0,0
u_003824,10.2,6.2,0.0,0.0,0.0,1,0,0.35,5.0,2,6.1,0.16,0,0,0,2,141.0,1
u_003825,9.2,5.7,1.6,0.0,0.0,2,0,0.27,11.0,2,15.8,0.01,0,0,0,2,192.0,0
u_003826,24.2,12.3,5.6,0.0,0.0,2,0,0.59,6.0,1,3.5,0.14,0,0,0,0,497.0,0
u_003827,2.7,6.1,9.0,0.0,8.9,3,1,0.19,2.0,0,10.9,0.29,0,1,0,0,558.0,0
u_003828,4.2,5.9,1.0,0.0,0.0,2,0,0.14,0.0,1,2.9,0.19,0,0,0,0,171.0,0
u_003829,23.8,3.2,3.2,0.0,11.4,3,0,0.31,6.0,0,8.5,0.14,0,1,0,0,262.0,0
u_003830,8.9,12.8,1.6,0.0,7.6,3,0,0.59,4.0,0,2.6,0.1,0,1,0,1,414.0,0
u_003831,11.7,0.9,7.2,0.0,2.2,3,0,0.66,7.0,0,9.0,0.54,0,0,0,0,339.0,0
u_003832,27.7,10.5,0.0,2.6,4.5,3,0,0.5,4.0,0,16.8,0.02,0,0,1,1,384.0,0
u_003833,31.4,2.4,3.2,0.0,14.9,3,0,0.46,1.0,2,12.9,0.42,0,0,0,1,278.0,0
u_003834,35.9,4.8,5.4,0.0,6.4,3,0,0.26,2.0,0,4.5,0.32,0,0,0,2,353.0,0
u_003835,26.2,1.8,6.7,0.0,0.0,2,0,0.36,8.0,0,5.1,0.34,1,1,1,0,311.0,1
u_003836,14.2,3.6,5.3,0.0,1.8,3,0,0.55,7.0,4,2.5,0.14,0,0,0,0,308.0,0
u_003837,13.4,2.2,0.0,1.0,0.0,2,0,0.51,9.0,1,3.3,0.31,0,0,0,0,94.0,0
u_003838,12.2,3.9,9.9,1.2,0.0,3,0,0.17,8.0,1,10.6,0.14,0,1,0,0,514.0,0
u_003839,6.2,11.1,4.4,0.0,13.1,3,0,0.06,4.0,1,10.8,0.68,0,0,0,0,513.0,0
u_003840,7.9,3.2,1.3,0.0,0.0,2,0,0.05,8.0,0,4.0,0.49,0,0,0,0,124.0,0
u_003841,32.9,7.5,3.5,1.5,0.0,3,0,0.26,2.0,1,4.5,0.03,0,1,0,0,355.0,0
u_003842,9.6,2.8,0.0,0.0,5.4,2,0,0.1,8.0,2,4.0,0.11,0,0,0,1,111.0,0
u_003843,6.2,2.2,0.0,0.7,0.0,2,0,0.16,26.0,1,8.5,0.02,0,0,1,0,86.0,0
u_003844,34.7,5.2,2.2,0.4,0.0,2,0,0.32,5.0,1,9.0,0.55,0,0,0,2,214.0,0
u_003845,19.0,0.2,2.3,0.0,12.1,2,0,0.61,2.0,0,0.0,0.0,0,0,1,0,183.0,0
u_003846,45.6,3.0,0.0,0.0,0.0,1,0,0.18,13.0,0,3.0,0.14,0,0,0,0,117.0,0
u_003847,42.6,0.0,0.0,0.0,10.9,1,0,0.06,10.0,0,0.0,0.0,0,0,0,0,76.0,0
u_003848,6.7,0.0,1.7,4.4,7.2,3,0,0.48,2.0,0,0.0,0.0,0,0,1,0,250.0,0
u_003849,15.3,4.9,0.0,0.0,0.0,1,1,0.09,4.0,1,11.2,0.08,0,0,0,0,111.0,0
u_003850,7.5,0.0,0.0,0.0,17.1,1,0,0.06,1.0,0,0.0,0.0,0,0,0,0,116.0,0
u_003851,7.4,11.1,8.7,0.5,0.0,2,0,0.37,3.0,1,6.9,0.26,0,2,0,0,621.0,0
u_003852,12.0,2.8,0.0,2.4,0.0,2,0,0.54,20.0,3,3.5,0.1,0,0,0,0,158.0,0
u_003853,24.7,0.0,0.0,0.0,0.0,0,0,0.14,36.0,0,0.0,0.0,0,0,0,0,48.0,0
u_003854,24.8,0.2,1.9,0.0,14.9,2,0,0.46,1.0,0,0.0,0.0,0,0,0,0,182.0,0
u_003855,22.8,4.5,0.0,0.0,4.3,2,0,0.49,11.0,0,6.5,0.04,0,0,0,0,129.0,0
u_003856,14.2,7.5,0.0,0.0,0.0,1,0,0.3,17.0,1,7.3,0.26,0,0,0,0,169.0,0
u_003857,25.7,3.1,0.0,0.0,0.0,1,1,0.68,7.0,0,8.2,0.01,0,0,0,2,76.0,0
u_003858,6.1,0.0,7.3,5.1,0.0,2,0,0.79,3.0,0,0.0,0.0,0,0,1,0,445.0,1
u_003859,19.2,3.7,0.0,0.0,6.4,2,0,0.4,11.0,0,9.6,0.43,0,0,1,0,131.0,0
u_003860,16.6,6.9,0.0,0.8,11.0,3,0,0.02,6.0,1,5.3,0.47,0,0,0,0,243.0,0
u_003861,13.6,5.5,4.8,0.3,6.7,3,0,0.4,2.0,1,4.1,0.05,0,0,0,1,376.0,0
u_003862,19.7,2.4,1.5,0.0,6.5,3,1,0.79,3.0,1,4.2,0.31,0,0,0,0,156.0,0
u_003863,2.5,3.8,0.5,0.0,3.4,2,0,0.65,3.0,0,14.1,0.4,0,1,0,0,127.0,0
u_003864,7.6,0.0,3.6,0.0,15.7,2,0,0.55,8.0,0,0.0,0.0,0,0,0,1,233.0,0
u_003865,23.4,4.5,0.0,0.0,0.0,1,0,0.18,8.0,0,3.6,0.32,0,0,0,1,121.0,0
u_003866,16.3,0.0,0.0,0.0,0.0,0,0,0.58,68.0,0,0.0,0.0,0,0,0,1,46.0,1
u_003867,4.6,4.4,3.7,0.7,6.8,4,0,0.15,8.0,0,7.3,0.04,0,0,0,0,324.0,0
u_003868,16.1,13.2,0.0,0.0,0.0,1,0,0.19,14.0,0,8.6,0.18,0,0,0,1,297.0,0
u_003869,11.0,1.7,0.0,0.0,0.0,1,0,0.33,14.0,1,5.5,0.07,1,0,0,0,44.0,0
u_003870,33.5,6.7,0.6,0.0,0.0,2,0,0.31,4.0,0,11.7,0.28,1,0,0,0,191.0,0
u_003871,6.5,0.0,0.0,0.0,12.8,1,0,0.36,8.0,0,0.0,0.0,0,0,0,0,95.0,0
u_003872,6.7,0.9,4.1,2.1,0.0,3,1,0.47,2.0,0,6.7,0.4,0,0,0,0,247.0,0
u_003873,21.4,7.7,3.9,0.0,0.0,2,0,0.04,2.0,0,4.5,0.19,0,0,0,0,326.0,0
u_003874,14.6,0.0,6.7,0.0,0.0,1,0,0.43,17.0,0,0.0,0.0,0,0,0,1,261.0,0
u_003875,14.1,2.7,0.0,3.7,0.0,2,0,0.52,13.0,1,8.1,0.19,0,0,0,1,181.0,0
u_003876,59.5,5.1,0.0,0.0,0.0,1,0,0.25,9.0,0,9.5,0.16,0,0,0,1,149.0,0
u_003877,25.3,15.9,0.0,0.0,0.0,1,0,0.22,4.0,1,12.4,0.21,1,0,0,1,356.0,0
u_003878,12.8,7.7,0.0,0.0,0.0,1,0,0.05,1.0,1,4.4,0.09,0,0,0,0,233.0,0
u_003879,4.0,2.6,0.0,0.8,0.0,2,0,0.32,7.0,0,7.5,0.47,0,0,2,1,101.0,0
u_003880,12.3,10.9,3.1,1.9,0.0,3,1,0.07,4.0,0,5.4,0.23,0,0,0,1,426.0,0
u_003881,6.0,1.3,0.5,1.9,7.9,3,0,0.1,6.0,0,8.6,0.1,1,0,0,1,156.0,0
u_003882,8.0,0.5,4.7,0.0,4.7,2,0,0.36,12.0,0,0.0,0.0,0,0,0,0,232.0,1
u_003883,8.2,6.6,6.7,0.0,1.7,3,0,0.08,5.0,0,2.7,0.38,0,1,0,0,426.0,0
u_003884,31.8,3.0,0.0,0.0,14.7,2,0,0.09,4.0,0,9.7,0.18,0,0,0,0,187.0,0
